0.100000 0.628398
0.200000 0.974192
0.300000 1.170707
0.400000 1.180051
0.500000 1.000422
0.600000 0.666456
0.700000 0.242548
0.800000 -0.189564
0.900000 -0.546560
1.000000 -0.759605
